year,round_number,race_name,track_name,session_type,time,air_temp,track_temp,humidity,pressure,rainfall,wind_speed,wind_direction,source,created_at
2025,10,Canada,Canadian Grand Prix,R,0 days 01:37:34.695000,24.5,49.7,29.0,1018.9,False,1.1,149,fastf1,2026-06-30T22:41:36.190248+00:00
2025,10,Canada,Canadian Grand Prix,R,0 days 01:38:34.707000,24.5,49.8,29.0,1018.9,False,0.7,357,fastf1,2026-06-30T22:41:36.190248+00:00
2025,10,Canada,Canadian Grand Prix,R,0 days 01:39:34.708000,24.6,49.7,28.0,1019.0,False,0.8,252,fastf1,2026-06-30T22:41:36.190248+00:00
2025,10,Canada,Canadian Grand Prix,R,0 days 01:40:34.739000,24.6,49.7,28.0,1018.9,False,0.6,0,fastf1,2026-06-30T22:41:36.190248+00:00
2025,10,Canada,Canadian Grand Prix,R,0 days 01:41:34.733000,24.6,49.8,28.0,1019.0,False,0.5,159,fastf1,2026-06-30T22:41:36.190248+00:00
2025,10,Canada,Canadian Grand Prix,R,0 days 01:42:34.749000,24.6,49.8,29.0,1018.9,False,1.1,143,fastf1,2026-06-30T22:41:36.190248+00:00
2025,10,Canada,Canadian Grand Prix,R,0 days 01:43:34.741000,24.5,50.1,28.0,1018.9,False,0.9,180,fastf1,2026-06-30T22:41:36.190248+00:00
2025,10,Canada,Canadian Grand Prix,R,0 days 01:44:34.741000,24.5,49.9,28.0,1018.9,False,0.9,0,fastf1,2026-06-30T22:41:36.190248+00:00
2025,10,Canada,Canadian Grand Prix,R,0 days 01:45:34.757000,24.6,49.9,27.0,1018.9,False,0.8,314,fastf1,2026-06-30T22:41:36.190248+00:00
2025,10,Canada,Canadian Grand Prix,R,0 days 01:46:34.773000,24.7,49.8,28.0,1018.9,False,0.7,167,fastf1,2026-06-30T22:41:36.190248+00:00
2025,10,Canada,Canadian Grand Prix,R,0 days 01:47:34.789000,24.7,49.9,27.0,1018.9,False,1.5,163,fastf1,2026-06-30T22:41:36.190248+00:00
