year,round_number,race_name,track_name,session_type,time,air_temp,track_temp,humidity,pressure,rainfall,wind_speed,wind_direction,source,created_at
2025,14,Hungary,Hungarian Grand Prix,R,0 days 02:18:15.705000,22.0,30.8,57.0,987.2,False,2.9,289,fastf1,2026-06-30T00:50:51.585913+00:00
2025,14,Hungary,Hungarian Grand Prix,R,0 days 02:19:15.705000,22.0,30.6,56.0,987.2,False,3.0,272,fastf1,2026-06-30T00:50:51.585913+00:00
2025,14,Hungary,Hungarian Grand Prix,R,0 days 02:20:15.724000,22.1,30.6,57.0,987.1,False,2.1,261,fastf1,2026-06-30T00:50:51.585913+00:00
2025,14,Hungary,Hungarian Grand Prix,R,0 days 02:21:15.726000,22.1,30.6,57.0,987.2,False,1.5,249,fastf1,2026-06-30T00:50:51.585913+00:00
2025,14,Hungary,Hungarian Grand Prix,R,0 days 02:22:15.715000,22.1,31.1,56.0,987.1,False,2.2,215,fastf1,2026-06-30T00:50:51.585913+00:00
2025,14,Hungary,Hungarian Grand Prix,R,0 days 02:23:15.722000,22.1,31.1,57.0,987.2,False,2.0,277,fastf1,2026-06-30T00:50:51.585913+00:00
2025,14,Hungary,Hungarian Grand Prix,R,0 days 02:24:15.728000,22.1,30.9,57.0,987.1,False,1.9,265,fastf1,2026-06-30T00:50:51.585913+00:00
2025,14,Hungary,Hungarian Grand Prix,R,0 days 02:25:15.723000,22.1,31.1,57.0,987.2,False,2.0,294,fastf1,2026-06-30T00:50:51.585913+00:00
2025,14,Hungary,Hungarian Grand Prix,R,0 days 02:26:15.720000,22.2,31.3,56.0,987.2,False,1.9,298,fastf1,2026-06-30T00:50:51.585913+00:00
2025,14,Hungary,Hungarian Grand Prix,R,0 days 02:27:15.726000,22.3,32.0,56.0,987.2,False,1.0,129,fastf1,2026-06-30T00:50:51.585913+00:00
2025,14,Hungary,Hungarian Grand Prix,R,0 days 02:28:15.719000,22.4,32.0,55.0,987.2,False,0.4,291,fastf1,2026-06-30T00:50:51.585913+00:00
2025,14,Hungary,Hungarian Grand Prix,R,0 days 02:29:15.717000,22.4,31.6,55.0,987.2,False,1.2,290,fastf1,2026-06-30T00:50:51.585913+00:00
2025,14,Hungary,Hungarian Grand Prix,R,0 days 02:30:15.722000,22.4,31.6,55.0,987.2,False,1.6,259,fastf1,2026-06-30T00:50:51.585913+00:00
2025,14,Hungary,Hungarian Grand Prix,R,0 days 02:31:15.755000,22.4,31.6,55.0,987.3,False,1.8,267,fastf1,2026-06-30T00:50:51.585913+00:00
2025,14,Hungary,Hungarian Grand Prix,R,0 days 02:32:15.743000,22.4,31.8,56.0,987.2,False,2.1,282,fastf1,2026-06-30T00:50:51.585913+00:00
2025,14,Hungary,Hungarian Grand Prix,R,0 days 02:33:15.807000,22.4,31.8,56.0,987.2,False,1.8,208,fastf1,2026-06-30T00:50:51.585913+00:00
2025,14,Hungary,Hungarian Grand Prix,R,0 days 02:34:15.778000,22.4,32.0,56.0,987.2,False,1.4,257,fastf1,2026-06-30T00:50:51.585913+00:00
2025,14,Hungary,Hungarian Grand Prix,R,0 days 02:35:15.775000,22.5,32.2,56.0,987.2,False,1.6,96,fastf1,2026-06-30T00:50:51.585913+00:00
2025,14,Hungary,Hungarian Grand Prix,R,0 days 02:36:15.778000,22.5,32.2,55.0,987.3,False,0.9,264,fastf1,2026-06-30T00:50:51.585913+00:00
